delivery_id,origin,destination,distance_km,delivery_time_hours,vehicle_type,cargo_weight_kg
DEL21483,Unknown,Unknown,0,0,Truck,0
DEL21484,Unknown,Unknown,0,0,Truck,0
DEL21485,Unknown,Unknown,0,0,Truck,0
DEL21486,Unknown,Unknown,0,0,Truck,0
DEL21487,Unknown,Unknown,0,0,Truck,0
DEL21488,Unknown,Unknown,0,0,Truck,0
DEL21489,Unknown,Unknown,0,0,Truck,0
DEL21490,Unknown,Unknown,0,0,Truck,0
DEL21491,Unknown,Unknown,0,0,Truck,0
DEL21492,Unknown,Unknown,0,0,Truck,0
DEL21493,Unknown,Unknown,0,0,Truck,0
DEL21494,Unknown,Unknown,0,0,Truck,0
DEL21495,Unknown,Unknown,0,0,Truck,0
DEL21496,Unknown,Unknown,0,0,Truck,0
DEL21497,Unknown,Unknown,0,0,Truck,0
DEL21498,Unknown,Unknown,0,0,Truck,0
DEL21499,Unknown,Unknown,0,0,Truck,0
DEL21500,Unknown,Unknown,0,0,Truck,0
DEL21501,Unknown,Unknown,0,0,Truck,0
DEL21502,Unknown,Unknown,0,0,Truck,0
DEL21503,Unknown,Unknown,0,0,Truck,0
DEL21504,Unknown,Unknown,0,0,Truck,0
DEL21505,Unknown,Unknown,0,0,Truck,0
DEL21506,Unknown,Unknown,0,0,Truck,0
DEL21507,Unknown,Unknown,0,0,Truck,0
DEL21508,Unknown,Unknown,0,0,Truck,0
DEL21509,Unknown,Unknown,0,0,Truck,0
DEL21510,Unknown,Unknown,0,0,Truck,0
DEL21511,Unknown,Unknown,0,0,Truck,0
DEL21512,Unknown,Unknown,0,0,Truck,0
DEL21513,Unknown,Unknown,0,0,Truck,0
DEL21514,Unknown,Unknown,0,0,Truck,0
DEL21515,Unknown,Unknown,0,0,Truck,0
DEL21516,Unknown,Unknown,0,0,Truck,0
DEL21517,Unknown,Unknown,0,0,Truck,0
DEL21518,Unknown,Unknown,0,0,Truck,0
DEL21519,Unknown,Unknown,0,0,Truck,0
DEL21520,Unknown,Unknown,0,0,Truck,0
DEL21521,Unknown,Unknown,0,0,Truck,0
DEL21522,Unknown,Unknown,0,0,Truck,0
DEL21523,Unknown,Unknown,0,0,Truck,0
DEL21524,Unknown,Unknown,0,0,Truck,0
DEL21525,Unknown,Unknown,0,0,Truck,0
DEL21526,Unknown,Unknown,0,0,Truck,0
DEL21527,Unknown,Unknown,0,0,Truck,0
DEL21528,Unknown,Unknown,0,0,Truck,0
DEL21529,Unknown,Unknown,0,0,Truck,0
DEL21530,Unknown,Unknown,0,0,Truck,0
DEL21531,Unknown,Unknown,0,0,Truck,0
DEL21532,Unknown,Unknown,0,0,Truck,0
DEL21533,Unknown,Unknown,0,0,Truck,0
DEL21534,Unknown,Unknown,0,0,Truck,0
DEL21535,Unknown,Unknown,0,0,Truck,0
DEL21536,Unknown,Unknown,0,0,Truck,0
DEL21537,Unknown,Unknown,0,0,Truck,0
DEL21538,Unknown,Unknown,0,0,Truck,0
DEL21539,Unknown,Unknown,0,0,Truck,0
DEL21540,Unknown,Unknown,0,0,Truck,0
DEL21541,Unknown,Unknown,0,0,Truck,0
DEL21542,Unknown,Unknown,0,0,Truck,0
DEL21543,Unknown,Unknown,0,0,Truck,0
DEL21544,Unknown,Unknown,0,0,Truck,0
DEL21545,Unknown,Unknown,0,0,Truck,0
DEL21546,Unknown,Unknown,0,0,Truck,0
DEL21547,Unknown,Unknown,0,0,Truck,0
DEL21548,Unknown,Unknown,0,0,Truck,0
DEL21549,Unknown,Unknown,0,0,Truck,0
DEL21550,Unknown,Unknown,0,0,Truck,0
DEL21551,Unknown,Unknown,0,0,Truck,0
DEL21552,Unknown,Unknown,0,0,Truck,0
DEL21553,Unknown,Unknown,0,0,Truck,0
DEL21554,Unknown,Unknown,0,0,Truck,0
DEL21555,Unknown,Unknown,0,0,Truck,0
DEL21556,Unknown,Unknown,0,0,Truck,0
DEL21557,Unknown,Unknown,0,0,Truck,0
DEL21558,Unknown,Unknown,0,0,Truck,0
DEL21559,Unknown,Unknown,0,0,Truck,0
DEL21560,Unknown,Unknown,0,0,Truck,0
DEL21561,Unknown,Unknown,0,0,Truck,0
DEL21562,Unknown,Unknown,0,0,Truck,0
DEL21563,Unknown,Unknown,0,0,Truck,0
DEL21564,Unknown,Unknown,0,0,Truck,0
DEL21565,Unknown,Unknown,0,0,Truck,0
DEL21566,Unknown,Unknown,0,0,Truck,0
DEL21567,Unknown,Unknown,0,0,Truck,0
DEL21568,Unknown,Unknown,0,0,Truck,0
DEL21569,Unknown,Unknown,0,0,Truck,0
DEL21570,Unknown,Unknown,0,0,Truck,0
DEL21571,Unknown,Unknown,0,0,Truck,0
DEL21572,Unknown,Unknown,0,0,Truck,0
DEL21573,Unknown,Unknown,0,0,Truck,0
DEL21574,Unknown,Unknown,0,0,Truck,0
DEL21575,Unknown,Unknown,0,0,Truck,0
DEL21576,Unknown,Unknown,0,0,Truck,0
DEL21577,Unknown,Unknown,0,0,Truck,0
DEL21578,Unknown,Unknown,0,0,Truck,0
DEL21579,Unknown,Unknown,0,0,Truck,0
DEL21580,Unknown,Unknown,0,0,Truck,0
DEL21581,Unknown,Unknown,0,0,Truck,0
DEL21582,Unknown,Unknown,0,0,Truck,0
DEL21583,Unknown,Unknown,0,0,Truck,0
DEL21584,Unknown,Unknown,0,0,Truck,0
DEL21585,Unknown,Unknown,0,0,Truck,0
DEL21586,Unknown,Unknown,0,0,Truck,0
DEL21587,Unknown,Unknown,0,0,Truck,0
DEL21588,Unknown,Unknown,0,0,Truck,0
DEL21589,Unknown,Unknown,0,0,Truck,0
DEL21590,Unknown,Unknown,0,0,Truck,0
DEL21591,Unknown,Unknown,0,0,Truck,0
DEL21592,Unknown,Unknown,0,0,Truck,0
DEL21593,Unknown,Unknown,0,0,Truck,0
DEL21594,Unknown,Unknown,0,0,Truck,0
DEL21595,Unknown,Unknown,0,0,Truck,0
DEL21596,Unknown,Unknown,0,0,Truck,0
DEL21597,Unknown,Unknown,0,0,Truck,0
DEL21598,Unknown,Unknown,0,0,Truck,0
DEL21599,Unknown,Unknown,0,0,Truck,0
DEL21600,Unknown,Unknown,0,0,Truck,0
DEL21601,Unknown,Unknown,0,0,Truck,0
DEL21602,Unknown,Unknown,0,0,Truck,0
DEL21603,Unknown,Unknown,0,0,Truck,0
DEL21604,Unknown,Unknown,0,0,Truck,0
DEL21605,Unknown,Unknown,0,0,Truck,0
DEL21606,Unknown,Unknown,0,0,Truck,0
DEL21607,Unknown,Unknown,0,0,Truck,0
DEL21608,Unknown,Unknown,0,0,Truck,0
DEL21609,Unknown,Unknown,0,0,Truck,0
DEL21610,Unknown,Unknown,0,0,Truck,0
DEL21611,Unknown,Unknown,0,0,Truck,0
DEL21612,Unknown,Unknown,0,0,Truck,0
DEL21613,Unknown,Unknown,0,0,Truck,0
DEL21614,Unknown,Unknown,0,0,Truck,0
DEL21615,Unknown,Unknown,0,0,Truck,0
DEL21616,Unknown,Unknown,0,0,Truck,0
DEL21617,Unknown,Unknown,0,0,Truck,0
DEL21618,Unknown,Unknown,0,0,Truck,0
DEL21619,Unknown,Unknown,0,0,Truck,0
DEL21620,Unknown,Unknown,0,0,Truck,0
DEL21621,Unknown,Unknown,0,0,Truck,0
DEL21622,Unknown,Unknown,0,0,Truck,0
DEL21623,Unknown,Unknown,0,0,Truck,0
DEL21624,Unknown,Unknown,0,0,Truck,0
DEL21625,Unknown,Unknown,0,0,Truck,0
DEL21626,Unknown,Unknown,0,0,Truck,0
DEL21627,Unknown,Unknown,0,0,Truck,0
DEL21628,Unknown,Unknown,0,0,Truck,0
DEL21629,Unknown,Unknown,0,0,Truck,0
DEL21630,Unknown,Unknown,0,0,Truck,0
DEL21631,Unknown,Unknown,0,0,Truck,0
DEL21632,Unknown,Unknown,0,0,Truck,0
DEL21633,Unknown,Unknown,0,0,Truck,0
DEL21634,Unknown,Unknown,0,0,Truck,0
DEL21635,Unknown,Unknown,0,0,Truck,0
DEL21636,Unknown,Unknown,0,0,Truck,0
DEL21637,Unknown,Unknown,0,0,Truck,0
DEL21638,Unknown,Unknown,0,0,Truck,0
DEL21639,Unknown,Unknown,0,0,Truck,0
DEL21640,Unknown,Unknown,0,0,Truck,0
DEL21641,Unknown,Unknown,0,0,Truck,0
DEL21642,Unknown,Unknown,0,0,Truck,0
DEL21643,Unknown,Unknown,0,0,Truck,0
DEL21644,Unknown,Unknown,0,0,Truck,0
DEL21645,Unknown,Unknown,0,0,Truck,0
DEL21646,Unknown,Unknown,0,0,Truck,0
DEL21647,Unknown,Unknown,0,0,Truck,0
DEL21648,Unknown,Unknown,0,0,Truck,0
DEL21649,Unknown,Unknown,0,0,Truck,0
DEL21650,Unknown,Unknown,0,0,Truck,0
DEL21651,Unknown,Unknown,0,0,Truck,0
DEL21652,Unknown,Unknown,0,0,Truck,0
DEL21653,Unknown,Unknown,0,0,Truck,0
DEL21654,Unknown,Unknown,0,0,Truck,0
DEL21655,Unknown,Unknown,0,0,Truck,0
DEL21656,Unknown,Unknown,0,0,Truck,0
DEL21657,Unknown,Unknown,0,0,Truck,0
DEL21658,Unknown,Unknown,0,0,Truck,0
DEL21659,Unknown,Unknown,0,0,Truck,0
DEL21660,Unknown,Unknown,0,0,Truck,0
DEL21661,Unknown,Unknown,0,0,Truck,0
DEL21662,Unknown,Unknown,0,0,Truck,0
DEL21663,Unknown,Unknown,0,0,Truck,0
DEL21664,Unknown,Unknown,0,0,Truck,0
DEL21665,Unknown,Unknown,0,0,Truck,0
DEL21666,Unknown,Unknown,0,0,Truck,0
DEL21667,Unknown,Unknown,0,0,Truck,0
DEL21668,Unknown,Unknown,0,0,Truck,0
DEL21669,Unknown,Unknown,0,0,Truck,0
DEL21670,Unknown,Unknown,0,0,Truck,0
DEL21671,Unknown,Unknown,0,0,Truck,0
DEL21672,Unknown,Unknown,0,0,Truck,0
DEL21673,Unknown,Unknown,0,0,Truck,0
DEL21674,Unknown,Unknown,0,0,Truck,0
DEL21675,Unknown,Unknown,0,0,Truck,0
DEL21676,Unknown,Unknown,0,0,Truck,0
DEL21677,Unknown,Unknown,0,0,Truck,0
DEL21678,Unknown,Unknown,0,0,Truck,0
DEL21679,Unknown,Unknown,0,0,Truck,0
DEL21680,Unknown,Unknown,0,0,Truck,0
DEL21681,Unknown,Unknown,0,0,Truck,0
DEL21682,Unknown,Unknown,0,0,Truck,0
DEL21683,Unknown,Unknown,0,0,Truck,0
DEL21684,Unknown,Unknown,0,0,Truck,0
DEL21685,Unknown,Unknown,0,0,Truck,0
DEL21686,Unknown,Unknown,0,0,Truck,0
DEL21687,Unknown,Unknown,0,0,Truck,0
DEL21688,Unknown,Unknown,0,0,Truck,0
DEL21689,Unknown,Unknown,0,0,Truck,0
DEL21690,Unknown,Unknown,0,0,Truck,0
DEL21691,Unknown,Unknown,0,0,Truck,0
DEL21692,Unknown,Unknown,0,0,Truck,0
DEL21693,Unknown,Unknown,0,0,Truck,0
DEL21694,Unknown,Unknown,0,0,Truck,0
DEL21695,Unknown,Unknown,0,0,Truck,0
DEL21696,Unknown,Unknown,0,0,Truck,0
DEL21697,Unknown,Unknown,0,0,Truck,0
DEL21698,Unknown,Unknown,0,0,Truck,0
DEL21699,Unknown,Unknown,0,0,Truck,0
DEL21700,Unknown,Unknown,0,0,Truck,0
DEL21701,Unknown,Unknown,0,0,Truck,0
DEL21702,Unknown,Unknown,0,0,Truck,0
DEL21703,Unknown,Unknown,0,0,Truck,0
DEL21704,Unknown,Unknown,0,0,Truck,0
DEL21705,Unknown,Unknown,0,0,Truck,0
DEL21706,Unknown,Unknown,0,0,Truck,0
DEL21707,Unknown,Unknown,0,0,Truck,0
DEL21708,Unknown,Unknown,0,0,Truck,0
DEL21709,Unknown,Unknown,0,0,Truck,0
DEL21710,Unknown,Unknown,0,0,Truck,0
DEL21711,Unknown,Unknown,0,0,Truck,0
DEL21712,Unknown,Unknown,0,0,Truck,0
DEL21713,Unknown,Unknown,0,0,Truck,0
DEL21714,Unknown,Unknown,0,0,Truck,0
DEL21715,Unknown,Unknown,0,0,Truck,0
DEL21716,Unknown,Unknown,0,0,Truck,0
DEL21717,Unknown,Unknown,0,0,Truck,0
DEL21718,Unknown,Unknown,0,0,Truck,0
DEL21719,Unknown,Unknown,0,0,Truck,0
DEL21720,Unknown,Unknown,0,0,Truck,0
DEL21721,Unknown,Unknown,0,0,Truck,0
DEL21722,Unknown,Unknown,0,0,Truck,0
DEL21723,Unknown,Unknown,0,0,Truck,0
DEL21724,Unknown,Unknown,0,0,Truck,0
DEL21725,Unknown,Unknown,0,0,Truck,0
DEL21726,Unknown,Unknown,0,0,Truck,0
DEL21727,Unknown,Unknown,0,0,Truck,0
DEL21728,Unknown,Unknown,0,0,Truck,0
DEL21729,Unknown,Unknown,0,0,Truck,0
DEL21730,Unknown,Unknown,0,0,Truck,0
DEL21731,Unknown,Unknown,0,0,Truck,0
DEL21732,Unknown,Unknown,0,0,Truck,0
DEL21733,Unknown,Unknown,0,0,Truck,0
DEL21734,Unknown,Unknown,0,0,Truck,0
DEL21735,Unknown,Unknown,0,0,Truck,0
DEL21736,Unknown,Unknown,0,0,Truck,0
DEL21737,Unknown,Unknown,0,0,Truck,0
DEL21738,Unknown,Unknown,0,0,Truck,0
DEL21739,Unknown,Unknown,0,0,Truck,0
DEL21740,Unknown,Unknown,0,0,Truck,0
DEL21741,Unknown,Unknown,0,0,Truck,0
DEL21742,Unknown,Unknown,0,0,Truck,0
DEL21743,Unknown,Unknown,0,0,Truck,0
DEL21744,Unknown,Unknown,0,0,Truck,0
DEL21745,Unknown,Unknown,0,0,Truck,0
DEL21746,Unknown,Unknown,0,0,Truck,0
DEL21747,Unknown,Unknown,0,0,Truck,0
DEL21748,Unknown,Unknown,0,0,Truck,0
DEL21749,Unknown,Unknown,0,0,Truck,0
DEL21750,Unknown,Unknown,0,0,Truck,0
DEL21751,Unknown,Unknown,0,0,Truck,0
DEL21752,Unknown,Unknown,0,0,Truck,0
DEL21753,Unknown,Unknown,0,0,Truck,0
DEL21754,Unknown,Unknown,0,0,Truck,0
DEL21755,Unknown,Unknown,0,0,Truck,0
DEL21756,Unknown,Unknown,0,0,Truck,0
DEL21757,Unknown,Unknown,0,0,Truck,0
DEL21758,Unknown,Unknown,0,0,Truck,0
DEL21759,Unknown,Unknown,0,0,Truck,0
DEL21760,Unknown,Unknown,0,0,Truck,0
DEL21761,Unknown,Unknown,0,0,Truck,0
DEL21762,Unknown,Unknown,0,0,Truck,0
DEL21763,Unknown,Unknown,0,0,Truck,0
DEL21764,Unknown,Unknown,0,0,Truck,0
DEL21765,Unknown,Unknown,0,0,Truck,0
DEL21766,Unknown,Unknown,0,0,Truck,0
DEL21767,Unknown,Unknown,0,0,Truck,0
DEL21768,Unknown,Unknown,0,0,Truck,0
DEL21769,Unknown,Unknown,0,0,Truck,0
DEL21770,Unknown,Unknown,0,0,Truck,0
DEL21771,Unknown,Unknown,0,0,Truck,0
DEL21772,Unknown,Unknown,0,0,Truck,0
DEL21773,Unknown,Unknown,0,0,Truck,0
DEL21774,Unknown,Unknown,0,0,Truck,0
DEL21775,Unknown,Unknown,0,0,Truck,0
DEL21776,Unknown,Unknown,0,0,Truck,0
DEL21777,Unknown,Unknown,0,0,Truck,0
DEL21778,Unknown,Unknown,0,0,Truck,0
DEL21779,Unknown,Unknown,0,0,Truck,0
DEL21780,Unknown,Unknown,0,0,Truck,0
DEL21781,Unknown,Unknown,0,0,Truck,0
DEL21782,Unknown,Unknown,0,0,Truck,0
DEL21783,Unknown,Unknown,0,0,Truck,0
DEL21784,Unknown,Unknown,0,0,Truck,0
DEL21785,Unknown,Unknown,0,0,Truck,0
DEL21786,Unknown,Unknown,0,0,Truck,0
DEL21787,Unknown,Unknown,0,0,Truck,0
DEL21788,Unknown,Unknown,0,0,Truck,0
DEL21789,Unknown,Unknown,0,0,Truck,0
DEL21790,Unknown,Unknown,0,0,Truck,0
DEL21791,Unknown,Unknown,0,0,Truck,0
DEL21792,Unknown,Unknown,0,0,Truck,0
DEL21793,Unknown,Unknown,0,0,Truck,0
DEL21794,Unknown,Unknown,0,0,Truck,0
DEL21795,Unknown,Unknown,0,0,Truck,0
DEL21796,Unknown,Unknown,0,0,Truck,0
DEL21797,Unknown,Unknown,0,0,Truck,0
DEL21798,Unknown,Unknown,0,0,Truck,0
DEL21799,Unknown,Unknown,0,0,Truck,0
DEL21800,Unknown,Unknown,0,0,Truck,0
DEL21801,Unknown,Unknown,0,0,Truck,0
DEL21802,Unknown,Unknown,0,0,Truck,0
DEL21803,Unknown,Unknown,0,0,Truck,0
DEL21804,Unknown,Unknown,0,0,Truck,0
DEL21805,Unknown,Unknown,0,0,Truck,0
DEL21806,Unknown,Unknown,0,0,Truck,0
DEL21807,Unknown,Unknown,0,0,Truck,0
DEL21808,Unknown,Unknown,0,0,Truck,0
DEL21809,Unknown,Unknown,0,0,Truck,0
DEL21810,Unknown,Unknown,0,0,Truck,0
DEL21811,Unknown,Unknown,0,0,Truck,0
DEL21812,Unknown,Unknown,0,0,Truck,0
DEL21813,Unknown,Unknown,0,0,Truck,0
DEL21814,Unknown,Unknown,0,0,Truck,0
DEL21815,Unknown,Unknown,0,0,Truck,0
DEL21816,Unknown,Unknown,0,0,Truck,0
DEL21817,Unknown,Unknown,0,0,Truck,0
DEL21818,Unknown,Unknown,0,0,Truck,0
DEL21819,Unknown,Unknown,0,0,Truck,0
DEL21820,Unknown,Unknown,0,0,Truck,0
DEL21821,Unknown,Unknown,0,0,Truck,0
DEL21822,Unknown,Unknown,0,0,Truck,0
DEL21823,Unknown,Unknown,0,0,Truck,0
DEL21824,Unknown,Unknown,0,0,Truck,0
DEL21825,Unknown,Unknown,0,0,Truck,0
DEL21826,Unknown,Unknown,0,0,Truck,0
DEL21827,Unknown,Unknown,0,0,Truck,0
DEL21828,Unknown,Unknown,0,0,Truck,0
DEL21829,Unknown,Unknown,0,0,Truck,0
DEL21830,Unknown,Unknown,0,0,Truck,0
DEL21831,Unknown,Unknown,0,0,Truck,0
DEL21832,Unknown,Unknown,0,0,Truck,0
DEL21833,Unknown,Unknown,0,0,Truck,0
DEL21834,Unknown,Unknown,0,0,Truck,0
DEL21835,Unknown,Unknown,0,0,Truck,0
DEL21836,Unknown,Unknown,0,0,Truck,0
DEL21837,Unknown,Unknown,0,0,Truck,0
DEL21838,Unknown,Unknown,0,0,Truck,0
DEL21839,Unknown,Unknown,0,0,Truck,0
DEL21840,Unknown,Unknown,0,0,Truck,0
DEL21841,Unknown,Unknown,0,0,Truck,0
DEL21842,Unknown,Unknown,0,0,Truck,0
DEL21843,Unknown,Unknown,0,0,Truck,0
DEL21844,Unknown,Unknown,0,0,Truck,0
DEL21845,Unknown,Unknown,0,0,Truck,0
DEL21846,Unknown,Unknown,0,0,Truck,0
DEL21847,Unknown,Unknown,0,0,Truck,0
DEL21848,Unknown,Unknown,0,0,Truck,0
DEL21849,Unknown,Unknown,0,0,Truck,0
DEL21850,Unknown,Unknown,0,0,Truck,0
DEL21851,Unknown,Unknown,0,0,Truck,0
DEL21852,Unknown,Unknown,0,0,Truck,0
DEL21853,Unknown,Unknown,0,0,Truck,0
DEL21854,Unknown,Unknown,0,0,Truck,0
DEL21855,Unknown,Unknown,0,0,Truck,0
DEL21856,Unknown,Unknown,0,0,Truck,0
DEL21857,Unknown,Unknown,0,0,Truck,0
DEL21858,Unknown,Unknown,0,0,Truck,0
DEL21859,Unknown,Unknown,0,0,Truck,0
DEL21860,Unknown,Unknown,0,0,Truck,0
DEL21861,Unknown,Unknown,0,0,Truck,0
DEL21862,Unknown,Unknown,0,0,Truck,0
DEL21863,Unknown,Unknown,0,0,Truck,0
DEL21864,Unknown,Unknown,0,0,Truck,0
DEL21865,Unknown,Unknown,0,0,Truck,0
DEL21866,Unknown,Unknown,0,0,Truck,0
DEL21867,Unknown,Unknown,0,0,Truck,0
DEL21868,Unknown,Unknown,0,0,Truck,0
DEL21869,Unknown,Unknown,0,0,Truck,0
DEL21870,Unknown,Unknown,0,0,Truck,0
DEL21871,Unknown,Unknown,0,0,Truck,0
DEL21872,Unknown,Unknown,0,0,Truck,0
DEL21873,Unknown,Unknown,0,0,Truck,0
DEL21874,Unknown,Unknown,0,0,Truck,0
DEL21875,Unknown,Unknown,0,0,Truck,0
DEL21876,Unknown,Unknown,0,0,Truck,0
DEL21877,Unknown,Unknown,0,0,Truck,0
DEL21878,Unknown,Unknown,0,0,Truck,0
DEL21879,Unknown,Unknown,0,0,Truck,0
DEL21880,Unknown,Unknown,0,0,Truck,0
DEL21881,Unknown,Unknown,0,0,Truck,0
DEL21882,Unknown,Unknown,0,0,Truck,0
DEL21883,Unknown,Unknown,0,0,Truck,0
DEL21884,Unknown,Unknown,0,0,Truck,0
DEL21885,Unknown,Unknown,0,0,Truck,0
DEL21886,Unknown,Unknown,0,0,Truck,0
DEL21887,Unknown,Unknown,0,0,Truck,0
DEL21888,Unknown,Unknown,0,0,Truck,0
DEL21889,Unknown,Unknown,0,0,Truck,0
DEL21890,Unknown,Unknown,0,0,Truck,0
DEL21891,Unknown,Unknown,0,0,Truck,0
DEL21892,Unknown,Unknown,0,0,Truck,0
DEL21893,Unknown,Unknown,0,0,Truck,0
DEL21894,Unknown,Unknown,0,0,Truck,0
DEL21895,Unknown,Unknown,0,0,Truck,0
DEL21896,Unknown,Unknown,0,0,Truck,0
DEL21897,Unknown,Unknown,0,0,Truck,0
DEL21898,Unknown,Unknown,0,0,Truck,0
DEL21899,Unknown,Unknown,0,0,Truck,0
DEL21900,Unknown,Unknown,0,0,Truck,0
DEL21901,Unknown,Unknown,0,0,Truck,0
DEL21902,Unknown,Unknown,0,0,Truck,0
DEL21903,Unknown,Unknown,0,0,Truck,0
DEL21904,Unknown,Unknown,0,0,Truck,0
DEL21905,Unknown,Unknown,0,0,Truck,0
DEL21906,Unknown,Unknown,0,0,Truck,0
DEL21907,Unknown,Unknown,0,0,Truck,0
DEL21908,Unknown,Unknown,0,0,Truck,0
DEL21909,Unknown,Unknown,0,0,Truck,0
DEL21910,Unknown,Unknown,0,0,Truck,0
DEL21911,Unknown,Unknown,0,0,Truck,0
DEL21912,Unknown,Unknown,0,0,Truck,0
DEL21913,Unknown,Unknown,0,0,Truck,0
DEL21914,Unknown,Unknown,0,0,Truck,0
DEL21915,Unknown,Unknown,0,0,Truck,0
DEL21916,Unknown,Unknown,0,0,Truck,0
DEL21917,Unknown,Unknown,0,0,Truck,0
DEL21918,Unknown,Unknown,0,0,Truck,0
DEL21919,Unknown,Unknown,0,0,Truck,0
DEL21920,Unknown,Unknown,0,0,Truck,0
DEL21921,Unknown,Unknown,0,0,Truck,0
DEL21922,Unknown,Unknown,0,0,Truck,0
DEL21923,Unknown,Unknown,0,0,Truck,0
DEL21924,Unknown,Unknown,0,0,Truck,0
DEL21925,Unknown,Unknown,0,0,Truck,0
DEL21926,Unknown,Unknown,0,0,Truck,0
DEL21927,Unknown,Unknown,0,0,Truck,0
DEL21928,Unknown,Unknown,0,0,Truck,0
DEL21929,Unknown,Unknown,0,0,Truck,0
DEL21930,Unknown,Unknown,0,0,Truck,0
DEL21931,Unknown,Unknown,0,0,Truck,0
DEL21932,Unknown,Unknown,0,0,Truck,0
DEL21933,Unknown,Unknown,0,0,Truck,0
DEL21934,Unknown,Unknown,0,0,Truck,0
DEL21935,Unknown,Unknown,0,0,Truck,0
DEL21936,Unknown,Unknown,0,0,Truck,0
DEL21937,Unknown,Unknown,0,0,Truck,0
DEL21938,Unknown,Unknown,0,0,Truck,0
DEL21939,Unknown,Unknown,0,0,Truck,0
DEL21940,Unknown,Unknown,0,0,Truck,0
DEL21941,Unknown,Unknown,0,0,Truck,0
DEL21942,Unknown,Unknown,0,0,Truck,0
DEL21943,Unknown,Unknown,0,0,Truck,0
DEL21944,Unknown,Unknown,0,0,Truck,0
DEL21945,Unknown,Unknown,0,0,Truck,0
DEL21946,Unknown,Unknown,0,0,Truck,0
DEL21947,Unknown,Unknown,0,0,Truck,0
DEL21948,Unknown,Unknown,0,0,Truck,0
DEL21949,Unknown,Unknown,0,0,Truck,0
DEL21950,Unknown,Unknown,0,0,Truck,0
DEL21951,Unknown,Unknown,0,0,Truck,0
DEL21952,Unknown,Unknown,0,0,Truck,0
DEL21953,Unknown,Unknown,0,0,Truck,0
DEL21954,Unknown,Unknown,0,0,Truck,0
DEL21955,Unknown,Unknown,0,0,Truck,0
DEL21956,Unknown,Unknown,0,0,Truck,0
DEL21957,Unknown,Unknown,0,0,Truck,0
DEL21958,Unknown,Unknown,0,0,Truck,0
DEL21959,Unknown,Unknown,0,0,Truck,0
DEL21960,Unknown,Unknown,0,0,Truck,0
DEL21961,Unknown,Unknown,0,0,Truck,0
DEL21962,Unknown,Unknown,0,0,Truck,0
DEL21963,Unknown,Unknown,0,0,Truck,0
DEL21964,Unknown,Unknown,0,0,Truck,0
DEL21965,Unknown,Unknown,0,0,Truck,0
DEL21966,Unknown,Unknown,0,0,Truck,0
DEL21967,Unknown,Unknown,0,0,Truck,0
DEL21968,Unknown,Unknown,0,0,Truck,0
DEL21969,Unknown,Unknown,0,0,Truck,0
DEL21970,Unknown,Unknown,0,0,Truck,0
DEL21971,Unknown,Unknown,0,0,Truck,0
DEL21972,Unknown,Unknown,0,0,Truck,0
DEL21973,Unknown,Unknown,0,0,Truck,0
DEL21974,Unknown,Unknown,0,0,Truck,0
DEL21975,Unknown,Unknown,0,0,Truck,0
DEL21976,Unknown,Unknown,0,0,Truck,0
DEL21977,Unknown,Unknown,0,0,Truck,0
DEL21978,Unknown,Unknown,0,0,Truck,0
DEL21979,Unknown,Unknown,0,0,Truck,0
DEL21980,Unknown,Unknown,0,0,Truck,0
DEL21981,Unknown,Unknown,0,0,Truck,0
DEL21982,Unknown,Unknown,0,0,Truck,0
DEL21983,Unknown,Unknown,0,0,Truck,0
DEL21984,Unknown,Unknown,0,0,Truck,0
DEL21985,Unknown,Unknown,0,0,Truck,0
DEL21986,Unknown,Unknown,0,0,Truck,0
DEL21987,Unknown,Unknown,0,0,Truck,0
DEL21988,Unknown,Unknown,0,0,Truck,0
DEL21989,Unknown,Unknown,0,0,Truck,0
DEL21990,Unknown,Unknown,0,0,Truck,0
DEL21991,Unknown,Unknown,0,0,Truck,0
DEL21992,Unknown,Unknown,0,0,Truck,0
DEL21993,Unknown,Unknown,0,0,Truck,0
DEL21994,Unknown,Unknown,0,0,Truck,0
DEL21995,Unknown,Unknown,0,0,Truck,0
DEL21996,Unknown,Unknown,0,0,Truck,0
DEL21997,Unknown,Unknown,0,0,Truck,0
DEL21998,Unknown,Unknown,0,0,Truck,0
DEL21999,Unknown,Unknown,0,0,Truck,0
DEL22000,Unknown,Unknown,0,0,Truck,0
DEL22001,Unknown,Unknown,0,0,Truck,0
DEL22002,Unknown,Unknown,0,0,Truck,0
DEL22003,Unknown,Unknown,0,0,Truck,0
DEL22004,Unknown,Unknown,0,0,Truck,0
DEL22005,Unknown,Unknown,0,0,Truck,0
DEL22006,Unknown,Unknown,0,0,Truck,0
DEL22007,Unknown,Unknown,0,0,Truck,0
DEL22008,Unknown,Unknown,0,0,Truck,0
DEL22009,Unknown,Unknown,0,0,Truck,0
DEL22010,Unknown,Unknown,0,0,Truck,0
DEL22011,Unknown,Unknown,0,0,Truck,0
DEL22012,Unknown,Unknown,0,0,Truck,0
DEL22013,Unknown,Unknown,0,0,Truck,0
DEL22014,Unknown,Unknown,0,0,Truck,0
DEL22015,Unknown,Unknown,0,0,Truck,0
DEL22016,Unknown,Unknown,0,0,Truck,0
DEL22017,Unknown,Unknown,0,0,Truck,0
DEL22018,Unknown,Unknown,0,0,Truck,0
